# OpenSignals Text File Format. Version 1
# {"00:21:06:BE:16:87": {"position": 0, "device": "bitalino_rev", "device name": "00:21:06:BE:16:87", "device connection": "BTH00:21:06:BE:16:87", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-23", "time": "11:50:11.919", "channels": [1], "sensor": ["ECGBIT"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
1	0	0	0	0	528	
2	0	0	0	0	528	
3	0	0	0	0	528	
4	0	0	0	0	528	
5	0	0	0	0	528	
6	0	0	0	0	528	
7	0	0	0	0	527	
8	0	0	0	0	528	
9	0	0	0	0	527	
10	0	0	0	0	527	
11	0	0	0	0	527	
12	0	0	0	0	526	
13	0	0	0	0	525	
14	0	0	0	0	525	
15	0	0	0	0	524	
0	0	0	0	0	523	
1	0	0	0	0	521	
2	0	0	0	0	521	
3	0	0	0	0	522	
4	0	0	0	0	523	
5	0	0	0	0	522	
6	0	0	0	0	520	
7	0	0	0	0	519	
8	0	0	0	0	519	
9	0	0	0	0	519	
10	0	0	0	0	518	
11	0	0	0	0	516	
12	0	0	0	0	516	
13	0	0	0	0	516	
14	0	0	0	0	516	
15	0	0	0	0	516	
0	0	0	0	0	516	
1	0	0	0	0	516	
2	0	0	0	0	515	
3	0	0	0	0	515	
4	0	0	0	0	515	
5	0	0	0	0	516	
6	0	0	0	0	515	
